Duration	Gender	Age	Region	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6*	AC_7	AC_8	AC_9*	AC_10	AC_11	RATE_WITCH	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2:EC	IRI_3:PT*	IRI_4:EC*	IRI_8:PT	IRI_9:EC	IRI_11:PT	IRI_14:EC*	IRI_15:PT*	IRI_18:EC*	IRI_20:EC	IRI_21:PT	IRI_22:EC	IRI_25:PT	IRI_28:PT	REL	FNL1	FNL2	EDU	NAT_1	NAT_2	NAT_3	NAT_4	EXCLUDE	LNG1	LNG2	EXP_1	EXP_2	EXP_3	RHAB
583	男性	49	関東	4	4	4	4	1	3	3	3	4	4	3	4	3	5	4	3	6	4	4	A	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	3	5	8	7	5	5	8	5	5	5	8	6	7	7	5	7	5	4	2	4	5	4	2	5	3	5	5	4	4	4	なし	仏教式		大学・大学校	日本	日本	会社員	群馬		はい		3	1	1	2
437	女性	27	近畿（関西）	5	5	5	5	5	2	2	2	5	4	4	6	5	5	6	6	6	4	4	B	1	1	1	1	1	1	1	1	1	1	1	1	1	-4	-4	-4	3	0	0	5	10	5	7	7	7	6	8	7	7	7	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	なし	仏教式		高等学校	日本	日本	専業主婦	大阪		はい		1	1	1	3
533	女性	20	関東	5	5	4	4	3	4	3	3	4	5	4	3	4	6	5	3	2	4	3	A	1	1	1	1	1	1	1	1	3	1	1	3	2	1	2	2	2	2	2	4	8	0	0	3	8	0	0	3	9	0	9	0	0	9	5	7	3	5	6	6	2	2	5	7	7	5	4	5	なし	仏教式		高等学校	日本	日本	大学生	埼玉県		はい		7	4	1	2
670	男性	42	中国・四国	5	4	2	4	1	3	4	2	6	5	1	5	1	4	4	4	3	3	3	A	4	2	2	2	3	3	3	3	5	3	2	4	3	1	2	2	1	1	1	1	7	2	0	7	7	1	5	3	9	6	7	5	2	7	5	6	2	3	5	4	5	1	3	5	6	4	3	5	仏教	仏教式		大学・大学校	日本	日本	介護	愛媛県		はい		7	2	1	0
432	男性	54	中部・北陸	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	A	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	4	4	5	3	4	4	4	4	5	5	5	仏教徒	仏教式		高等学校	日本	日本	ファイナンシャルプランナー	新潟県		はい	ネイティブ(母語が日本語である)	5	1	1	4
597	女性	45	九州・沖縄	3	5	4	4	2	4	1	2	7	6	4	5	4	6	4	4	4	3	4	A	1	1	1	1	1	1	1	1	2	1	1	1	2	0	0	1	-1	1	1	5	5	4	5	5	5	0	5	4	5	5	5	5	5	5	4	5	5	4	5	4	4	4	4	5	4	5	3	4	なし	仏教式		大学・大学校	日本	日本	秘書	福岡県		はい		4	1	1	2
603	女性	52	中部・北陸	5	5	4	4	4	4	2	4	3	3	3	1	4	6	4	1	4	1	1	A	1	1	1	1	1	1	1	1	4	1	1	4	1	0	0	0	0	0	0	5	6	5	5	5	10	5	5	5	10	5	6	5	5	6	6	5	2	7	7	2	3	1	2	3	7	5	4	6	なし	仏教式		大学・大学校	日本	日本	会社員	静岡県		はい		4	3	1	2
591	男性	43	関東	4	4	4	3	2	4	4	2	6	6	2	3	6	3	5	5	1	4	2	A	3	2	2	2	2	2	2	2	2	2	2	3	2	-2	-2	1	0	0	1	0	7	0	0	0	7	0	0	0	7	0	6	6	0	6	4	5	4	4	5	3	3	3	3	4	5	4	2	3	なし	仏教式		大学院	日本	日本	技術者	東京		はい		7	5	2	4
512	男性	59	関東	3	4	4	3	2	3	3	3	5	4	2	2	4	7	6	2	4	1	4	A	3	3	4	4	4	3	4	4	4	4	4	4	4	-4	0	2	2	2	-3	5	6	3	3	7	6	5	5	3	5	4	4	5	5	5	4	5	4	4	4	4	3	4	4	5	5	4	4	5	なし	仏教式		大学・大学校	日本	日本	会社員	神奈川県		はい		3	1	1	4
858	女性	36	関東	4	4	4	4	4	4	3	4	4	4	2	3	3	7	4	3	5	4	3	A	3	3	3	3	3	3	3	3	3	3	2	3	3	3	2	3	1	2	3	5	9	6	5	6	10	5	6	5	10	6	8	10	5	9	4	3	3	3	4	4	3	3	2	5	3	3	3	3	なし	無宗教式		大学・大学校	日本	日本	専業主婦	神奈川県		はい		6	2	1	0
1086	女性	46	関東	4	4	2	4	2	2	2	1	7	7	6	6	6	6	6	6	5	6	6	B	4	4	4	3	3	3	3	3	4	3	2	3	3	2	1	1	1	1	1	5	6	0	0	0	6	0	0	0	7	0	1	0	0	6	5	5	2	5	4	5	3	2	2	6	6	6	4	4	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	主婦	埼玉県		はい		3	4	1	7
1033	男性	46	北海道・東北	2	1	1	1	1	1	1	1	2	2	2	2	5	6	7	1	4	2	2	A	2	3	1	2	2	2	1	1	5	3	1	3	3	-4	-4	-4	-4	-4	-4	1	6	1	2	4	7	4	1	2	7	0	1	6	0	6	5	3	2	4	5	5	3	3	2	5	5	4	5	4	なし	仏教式		高等学校	日本	日本	会社員	青森県		はい		6	1	1	0
721	男性	60	関東	4	3	3	3	2	4	3	2	6	6	4	4	3	4	4	3	3	3	5	A	2	3	1	2	2	2	1	1	1	1	1	2	3	0	0	1	0	1	1	4	4	2	2	4	6	2	2	2	7	1	4	3	1	5	4	5	4	4	5	5	3	3	3	4	4	4	4	4	仏教	仏教式		大学・大学校	日本	日本	カメラマン	神奈川		はい		6	1	1	0
592	女性	39	関東	3	5	4	4	3	4	5	4	4	3	3	2	2	7	1	2	1	1	1	A	1	1	1	1	1	1	1	2	1	1	1	1	2	-3	0	0	0	1	1	5	10	5	5	5	10	5	7	5	10	8	10	9	5	10	6	6	2	5	6	7	2	1	2	7	5	5	3	6	なし	仏教式		大学・大学校	日本	日本	芸術家	東京		はい		6	1	1	5
915	男性	47	九州・沖縄	5	3	4	3	2	2	2	3	4	1	1	1	1	7	7	1	4	1	1	A	4	1	1	2	1	4	3	4	5	3	2	4	5	-4	-2	2	-2	-2	1	10	10	3	0	5	10	0	4	5	10	3	6	4	0	7	4	3	4	4	5	3	3	1	1	7	5	3	5	5	仏教、神道、キリスト教	仏教式		大学・大学校	日本	日本	教諭	熊本県		はい		8	8	4	3
856	男性	40	中部・北陸	2	3	2	3	2	3	3	2	6	4	4	3	5	4	6	5	2	4	4	A	5	4	4	5	4	4	3	4	6	4	3	4	5	0	-1	0	0	1	1	4	6	3	1	3	6	1	3	1	6	3	4	1	2	4	4	5	5	4	4	5	4	3	4	5	6	4	4	4	なし	仏教式		大学院	日本	日本	会社員	愛知県		はい		5	2	1	1
622	女性	40	関東	4	4	5	4	5	4	4	3	4	5	2	4	5	5	4	4	4	5	3	B	3	1	1	1	1	1	1	2	4	2	1	3	3	0	1	3	1	2	2	5	5	5	1	8	6	3	6	4	8	7	5	6	5	5	5	3	4	4	5	5	3	2	3	5	5	5	4	6	創価学会	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	無職	東京		はい	基礎レベル（Basic）	4	2	1	1
886	女性	44	九州・沖縄	3	4	4	4	4	5	4	4	2	1	1	1	1	7	1	1	4	1	1	A	1	1	1	2	1	1	1	1	1	1	1	3	4	0	0	2	0	0	4	0	8	7	0	0	8	0	7	0	10	9	10	10	10	10	5	7	4	4	6	5	2	5	2	6	6	5	1	4	仏教	仏教式		高等学校	日本	日本	事務員	鹿児島県		はい		6	4	1	0
1052	女性	31	北海道・東北	5	4	3	2	1	3	3	3	4	4	4	4	4	5	4	4	4	4	4	A	1	1	1	3	3	3	2	2	7	3	1	2	4	0	0	1	0	0	1	5	6	6	6	8	6	5	6	6	6	5	6	6	6	6	4	5	4	5	6	5	4	4	3	5	5	4	4	4	なし	仏教式		高等学校	日本	日本	無職	山形		はい	基礎レベル（Basic）	4	1	1	0
900	男性	58	中国・四国	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	7	4	4	A	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	7	8	8	8	5	8	5	8	5	8	8	8	8	8	8	6	2	3	6	6	6	2	3	2	6	6	6	5	5	なし	仏教式		高等学校	日本	日本	会社員	香川県		はい		8	8	5	2
635	女性	59	関東	4	4	4	4	1	5	4	3	5	5	4	5	6	6	4	5	4	3	1	A	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	0	-2	1	1	5	6	6	4	5	8	4	5	5	8	5	6	7	5	6	4	5	4	6	5	5	4	1	5	5	7	5	4	5	なし	仏教式		高等学校	日本	日本	会社員	千葉県		はい		6	2	1	0
431	女性	49	北海道・東北	3	3	3	3	1	3	3	3	4	4	4	4	4	4	4	4	4	4	4	A	1	1	1	1	1	1	1	1	1	1	1	1	1	-4	-4	-3	-3	-3	-3	5	4	4	4	4	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	6	4	4	4	なし	無宗教式		高等学校	日本	日本	医療事務	北海道		はい		1	1	1	0
694	女性	45	関東	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	4	1	1	A	4	4	4	4	4	4	4	4	4	4	4	4	4	-4	-4	-4	-4	-4	-4	0	10	0	0	0	10	0	0	0	10	0	10	10	0	10	4	7	4	4	4	4	4	4	4	4	4	4	4	4	仏教	仏教式		大学・大学校	日本	日本	運輸業	東京		はい		8	2	1	10
907	女性	30	関東	3	3	2	4	4	5	2	4	6	3	2	4	4	6	1	4	6	1	1	A	2	2	1	3	2	2	3	1	5	3	4	3	4	-4	-4	-1	-3	-3	-1	9	9	1	7	2	10	0	2	0	7	1	4	2	0	10	5	6	5	5	6	5	3	3	3	6	5	3	2	3	なし	仏教式		大学・大学校	日本	日本	医療事務	東京都		はい		6	2	1	1
745	女性	44	関東	3	4	4	3	3	3	1	3	4	4	3	4	3	4	4	3	3	3	4	B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	2	5	5	5	4	4	6	4	5	5	6	5	5	6	4	5	1	4	4	3	3	3	5	4	5	4	4	3	2	2	なし	仏教式		大学・大学校	日本	日本	会社員	東京都		はい		8	1	1	0
1195	男性	32	関東	5	5	4	5	5	5	4	2	4	4	4	1	1	7	7	1	1	4	1	B	3	1	1	3	5	1	1	1	7	1	1	5	5	4	4	4	4	4	4	0	10	6	0	0	10	0	6	0	10	6	6	6	0	6	2	7	1	7	2	7	4	1	1	6	7	4	3	4	なし	仏教式		大学・大学校	日本	日本	会社員	東京都		はい		4	4	1	3
765	女性	22	中部・北陸	3	4	4	3	1	3	1	1	4	4	4	4	4	4	4	4	5	4	4	A	1	1	1	1	1	1	1	1	1	1	1	4	4	1	1	0	1	1	1	6	5	5	7	6	5	5	0	0	6	0	6	0	0	6	5	3	1	6	6	7	1	1	1	6	5	7	4	5	なし	仏教式		高等学校	日本	日本	学生	愛知		はい		4	3	2	0
1495	女性	24	中部・北陸	4	5	4	5	5	5	5	4	5	3	4	3	3	6	5	2	2	2	3	A	5	3	3	2	2	2	2	2	3	2	2	4	3	-2	-2	1	1	1	2	5	7	0	7	0	7	0	0	0	7	0	6	0	0	7	6	5	3	3	6	5	2	5	2	6	5	5	3	7	仏教	仏教式		大学・大学校	日本	日本	大学院生	愛知県		はい		2	2	1	0
698	女性	27	近畿（関西）	3	4	4	2	3	4	4	2	3	2	4	3	4	5	5	3	2	4	4	A	2	2	2	3	3	2	2	1	5	3	2	2	2	3	2	3	3	2	1	9	5	5	5	6	5	5	6	5	5	5	4	6	5	5	4	6	4	3	4	2	4	4	4	5	5	4	2	2	浄土真宗	仏教式		高等学校	日本	日本	パート	大阪府		はい		3	2	1	0
635	男性	43	近畿（関西）	3	4	2	3	1	4	3	2	6	6	4	4	4	4	5	4	4	4	4	B	2	2	2	2	2	2	2	2	2	2	2	3	4	1	1	1	1	0	1	5	5	5	5	5	6	5	5	5	6	5	5	5	5	5	4	5	4	5	5	5	4	4	4	5	5	5	5	4	なし	仏教式		大学院	日本	日本	会社員	京都府		はい	ネイティブ(母語が日本語である)	6	1	1	2
639	女性	30	関東	5	5	4	5	4	4	4	3	6	2	1	4	4	6	3	3	1	1	3	B	1	1	1	4	1	1	1	1	1	1	1	2	1	3	3	3	3	3	4	7	8	5	5	6	7	2	7	2	8	7	6	6	5	6	6	5	4	5	5	5	4	4	4	7	5	5	5	5	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	看護師	千葉		はい		5	4	1	4
2406	女性	27	関東	5	5	5	4	4	5	4	2	5	3	2	1	3	6	4	1	6	1	1	B	2	2	2	3	2	2	2	2	3	2	1	3	2	1	3	1	1	-1	3	0	10	1	0	2	10	6	0	0	10	4	6	6	0	10	5	6	2	6	5	6	2	3	2	6	6	5	3	5	なし	仏教式		大学・大学校	日本	日本	会社員	神奈川県		はい		6	1	1	2
986	女性	41	北海道・東北	2	4	3	4	4	4	4	3	6	7	4	4	5	5	4	4	3	6	4	B	3	4	2	2	3	5	3	3	3	3	1	3	5	-4	1	1	1	1	1	5	7	3	0	7	10	1	7	1	10	7	10	7	8	10	3	7	5	3	5	3	5	5	3	6	5	5	1	3	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	主婦	北海道		はい		6	7	1	1
3164	男性	39	近畿（関西）	4	4	4	4	3	4	4	4	3	5	4	4	5	5	2	2	6	5	2	A	4	3	3	4	4	4	4	3	4	3	2	4	4	0	2	1	1	2	3	0	7	1	0	1	6	4	1	2	9	3	5	3	0	6	5	4	5	6	6	6	3	4	5	5	6	3	4	4	なし	仏教式		高等学校	日本	日本	トレーダ	大阪		はい		6	5	3	5
753	女性	50	関東	4	4	3	5	4	4	2	4	3	2	2	1	2	4	2	2	4	1	1	A	6	3	3	3	3	2	2	3	3	3	2	3	3	2	1	1	0	0	-1	0	10	0	0	0	10	0	0	0	10	0	9	5	0	9	4	2	4	3	5	4	3	3	3	5	6	4	4	4	仏教と神道	仏教式		大学・大学校	日本	日本	主婦	東京		はい		7	3	1	10
449	女性	28	北海道・東北	5	5	3	4	5	5	5	4	3	5	5	4	4	5	6	4	7	5	4	A	4	3	2	4	4	2	1	1	4	3	1	5	3	-4	-3	1	0	0	4	5	5	5	0	5	10	5	5	5	10	5	5	5	5	8	1	4	7	4	3	3	7	7	5	5	4	1	1	1	なし	無宗教式		高等学校	日本	日本	主婦	山形県		はい		7	4	1	1
581	女性	20	北海道・東北	4	5	4	3	4	5	4	3	3	4	4	5	5	5	1	6	1	5	4	A	5	3	6	7	5	3	3	3	7	3	5	3	4	-1	0	-2	1	1	-1	2	5	3	1	10	8	3	1	2	4	3	7	4	3	0	2	5	5	6	5	4	5	6	5	5	4	6	5	2	なし	仏教式		高等学校	日本	日本	大学生	青森県出身ですが、		はい		1	1	1	0
813	男性	41	九州・沖縄	4	4	3	3	2	3	3	3	5	3	3	3	4	6	4	3	6	3	3	A	2	2	2	3	2	3	2	2	5	3	2	4	4	0	0	0	0	0	1	7	8	4	2	5	5	1	3	2	8	5	5	5	5	6	5	6	3	4	5	5	3	3	4	5	6	4	2	5	仏教	仏教式		大学・大学校	日本	日本	会社役員	大分		はい		4	4	1	2
934	女性	39	近畿（関西）	4	5	3	4	2	4	2	2	5	4	1	2	4	6	3	1	3	4	2	A	1	1	2	3	4	4	1	3	5	2	1	3	4	1	2	2	4	3	4	10	10	0	0	4	4	2	0	0	10	1	7	2	0	2	5	3	2	5	5	6	2	3	1	4	5	4	4	6	なし	仏教式		高等学校	日本	日本	専業主婦	大阪府		はい		6	7	1	2
649	女性	25	関東	5	5	5	3	1	5	3	2	5	4	2	4	5	7	3	4	2	2	1	A	3	1	2	1	2	1	1	1	3	1	1	4	4	3	3	3	4	4	4	0	9	9	1	6	10	1	10	1	10	10	10	10	10	10	3	5	5	5	6	5	4	4	4	7	4	3	2	3	なし	仏教式		大学・大学校	日本	日本	飲食業	東京都		はい		4	1	1	1
543	男性	43	関東	4	4	3	4	1	4	4	4	4	4	2	4	5	6	6	4	3	4	4	A	4	2	2	4	3	3	4	4	4	4	4	5	5	-3	-3	0	0	-1	-1	3	7	6	2	0	7	0	5	0	7	0	5	5	0	6	4	3	5	4	4	4	5	5	4	5	5	4	3	4	なし	神式（神道式）		大学・大学校	日本	日本	運転手	東京		はい	ネイティブ(母語が日本語である)	4	3	1	3
561	女性	45	近畿（関西）	4	4	3	4	4	3	3	2	5	6	4	3	5	7	5	5	6	5	3	A	2	2	1	3	3	2	1	1	3	2	1	2	2	-3	2	2	4	1	3	5	8	5	7	8	8	1	2	0	9	2	8	8	2	8	6	5	4	3	5	5	3	5	3	6	5	6	2	2	なし	仏教式		高等学校	日本	日本	会社員	大阪府		はい		4	3	1	3
657	女性	37	九州・沖縄	5	5	5	4	1	4	1	2	7	7	4	7	6	7	7	7	1	7	6	A	1	1	1	1	1	1	1	1	3	1	1	3	1	1	2	2	2	1	4	10	8	3	0	10	7	6	0	8	8	6	3	0	0	6	3	6	1	7	6	7	1	1	1	6	7	4	3	5	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	会社員	福岡県		はい		1	1	1	0
814	男性	54	中部・北陸	4	2	2	4	1	5	3	2	4	4	4	2	2	5	6	4	1	4	2	A	5	3	2	3	3	3	3	1	4	3	1	3	2	3	3	3	3	3	3	5	5	3	3	6	6	2	2	2	7	3	5	5	3	6	5	5	3	4	5	4	3	3	4	5	3	5	4	4	なし	仏教式		大学・大学校	日本	日本	歯科医師	新潟県		はい		2	1	1	3
351	男性	39	関東	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	A	1	1	1	1	1	1	1	1	1	1	1	1	1	-4	-4	-4	-4	-4	-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	なし	仏教式		大学・大学校	日本	日本	アルバイト	埼玉県		はい		1	1	1	0
1580	女性	36	中部・北陸	4	5	4	4	4	5	2	4	4	4	4	1	2	7	7	1	2	1	1	A	1	1	1	2	2	1	1	1	2	2	1	1	2	-3	-3	-3	-4	-4	2	0	5	5	0	0	10	0	0	0	8	0	0	0	0	6	5	6	2	3	6	4	2	6	2	6	3	4	2	5	なし	仏教式		高等学校	日本	日本	公務員	静岡県		はい		4	1	1	7
592	男性	58	関東	3	3	3	4	1	3	1	1	4	2	4	2	4	4	4	2	4	1	1	B	4	4	4	5	4	4	4	4	4	4	3	4	4	-4	-4	-3	-4	-4	-4	0	5	0	0	0	5	0	0	0	5	0	1	1	0	2	4	6	5	1	5	3	4	5	4	2	4	1	1	1	なし	仏教式		大学院	日本	日本	会社員	栃木県		はい		6	2	1	0
506	女性	21	北海道・東北	4	5	2	4	1	3	3	1	6	5	4	5	6	7	6	5	1	4	3	A	4	5	5	6	6	6	6	6	6	6	5	6	5	-2	-3	-3	-3	-3	0	7	7	2	9	9	6	2	7	2	9	7	4	4	6	5	4	5	6	3	4	4	4	4	3	4	5	5	3	7	なし	その他	なし	大学・大学校	日本	日本	学生	北海道		はい		3	3	1	0
632	女性	42	九州・沖縄	5	5	4	4	2	5	5	4	4	2	2	2	3	4	4	2	2	2	1	B	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	3	3	0	2	5	8	5	3	6	6	5	7	5	6	6	6	6	6	6	6	2	2	6	6	7	2	6	3	4	7	6	3	6	なし	仏教式		大学・大学校	日本	日本	インストラクター	福岡		はい	ネイティブ(母語が日本語である)	3	1	1	3
685	男性	34	関東	5	5	4	5	5	5	5	5	6	7	3	5	6	5	6	7	6	7	6	B	2	3	3	2	1	2	2	3	3	2	3	2	2	4	3	4	2	3	4	9	9	8	9	7	6	1	1	3	7	7	7	7	7	6	6	3	5	6	5	6	5	6	6	5	6	6	6	6	なし	無宗教式	将来性	大学・大学校	日本人	日本	会社員	千葉県		はい	会話レベル（Conversational）	8	7	8	10
576	女性	32	中部・北陸	5	5	4	4	2	5	5	4	6	4	6	5	4	7	5	5	4	4	3	A	2	1	1	1	1	1	1	2	2	2	1	1	1	0	3	3	3	3	4	6	9	5	9	6	9	6	5	5	9	8	9	8	5	9	6	6	3	6	6	6	2	3	1	6	6	6	6	6	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	事務	岐阜県		はい		6	4	1	2
781	男性	58	中部・北陸	3	4	4	4	3	4	3	1	7	7	3	7	7	7	4	7	1	4	2	A	1	1	1	1	1	1	1	1	1	1	1	5	1	-1	-1	-1	-1	-1	1	0	10	6	0	0	10	0	0	0	10	0	10	5	0	10	6	4	1	3	4	3	2	2	2	4	4	5	3	3	なし	仏教式		高等学校	日本	日本	運輸	静岡県		はい		5	4	1	0
780	男性	46	中部・北陸	4	5	4	3	4	4	5	4	7	6	2	3	7	7	7	2	1	3	6	B	3	5	1	5	2	3	4	3	4	3	1	4	5	2	1	3	-1	1	3	8	10	7	4	7	10	8	10	6	10	8	1	7	6	7	2	3	5	7	5	6	2	2	5	7	5	5	2	3	なし	仏教式		大学・大学校	日本	日本	会社員	新潟		はい		7	4	3	2
882	男性	51	関東	4	5	3	4	1	3	3	1	7	4	4	4	4	7	3	6	3	1	1	A	4	3	3	3	3	2	3	3	2	3	2	4	4	-4	-4	-4	-4	-4	2	0	8	0	0	6	9	0	0	0	9	0	9	7	0	8	6	6	4	4	6	5	1	4	1	5	4	6	4	4	なし	仏教式		大学・大学校	日本	日本	会社員	東京		はい		6	5	4	2
659	男性	57	関東	5	5	5	5	5	5	5	5	6	5	2	4	4	7	7	5	3	4	2	A	1	1	1	2	2	1	1	1	1	1	1	1	1	4	4	4	4	4	4	10	10	10	5	10	10	8	10	7	10	10	7	10	10	10	7	2	1	7	7	7	1	1	1	6	7	6	7	7	神業	仏教式		高等学校	日本	日本	作業員	埼玉県		はい		8	4	1	2
838	男性	58	近畿（関西）	4	3	2	4	1	4	4	2	7	5	4	3	4	5	5	3	1	3	3	B	3	3	3	4	3	2	3	2	2	2	1	4	4	-4	-4	-4	-4	0	2	0	5	0	0	0	5	0	0	0	5	0	5	0	0	5	5	5	3	6	5	4	2	4	3	5	6	4	5	5	仏教	仏教式		大学院	日本	日本	会社員	兵庫県		はい		5	4	1	5
1230	男性	30	中部・北陸	4	5	2	4	4	4	4	3	6	7	2	5	7	6	6	6	1	6	3	A	3	2	2	3	3	2	1	2	2	2	1	2	2	2	3	3	2	2	3	8	9	2	2	9	8	2	3	2	9	4	3	4	3	8	5	3	2	6	6	5	3	3	2	6	6	5	5	5	なし	仏教式		大学・大学校	日本	日本	建築士	三重県		はい		6	5	1	5
841	女性	55	中部・北陸	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	A	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	なし	神式（神道式）		高等学校	日本	日本	会社員	三重県		はい	基礎レベル（Basic）	1	1	1	0
1398	男性	54	関東	5	5	5	4	2	4	4	3	4	4	1	2	3	6	4	1	7	1	1	A	5	2	2	2	3	1	1	1	3	1	1	4	4	0	0	0	2	0	2	1	7	0	0	4	8	0	0	2	7	0	6	9	0	7	5	6	5	4	4	4	4	3	5	5	4	1	2	3	仏教	仏教式		大学・大学校	日本	日本	建築	東京		はい		7	5	1	0
564	男性	21	関東	5	4	4	4	2	3	3	2	6	4	4	4	5	5	5	4	3	5	5	A	5	3	3	3	3	3	3	3	3	3	3	5	3	-2	-1	2	-2	2	2	5	6	6	4	6	10	7	7	1	10	7	10	7	4	10	5	5	5	4	5	4	4	4	3	5	4	5	4	4	なし	神式（神道式）		高等学校	日本	日本	大学生	東京都		はい		8	7	5	5
1096	女性	56	中部・北陸	5	4	3	4	5	3	3	2	3	4	1	4	5	6	2	1	4	3	1	B	2	1	1	3	2	3	3	2	3	2	1	3	4	2	2	3	2	3	4	5	8	1	0	6	7	1	0	0	8	7	7	6	1	7	4	5	2	3	6	5	2	2	2	5	5	6	2	4	仏教	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	パート	愛知県		はい		6	2	1	2
1107	男性	23	中部・北陸	4	2	1	2	1	1	1	1	4	5	3	4	3	5	4	4	1	6	4	A	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	7	3	1	4	3	6	6	7	8	2	8	2	2	1	2	2	2	5	2	2	5	6	3	6	3	3	3	4	5	キリスト	仏教式		高等学校	日本	ひほん	製造	富山		はい		1	1	1	0
1143	女性	42	北海道・東北	4	4	3	4	3	4	3	3	4	4	4	4	4	6	4	4	4	4	4	B	4	2	2	3	3	3	3	2	3	3	2	3	3	1	1	1	0	0	2	5	5	5	5	6	6	5	5	5	6	6	6	6	5	6	4	3	2	5	5	5	3	3	3	6	5	5	4	4	なし	仏教式		専門学校・高等専門学校（高専）・短期大学	日本	日本	看護師	秋田県		はい		6	4	1	2
873	男性	55	中部・北陸	3	2	4	4	1	4	4	2	4	2	4	3	2	4	4	4	1	1	4	A	7	4	4	4	4	4	4	4	4	4	3	4	3	3	3	2	0	3	4	5	10	0	0	0	10	0	0	0	10	0	5	5	0	5	3	4	3	5	6	6	4	3	2	4	5	5	3	5	なし	無宗教式	理由はない	高等学校	日本	日本	会社員	静岡県		はい	ネイティブ(母語が日本語である)	4	2	1	0
1242	女性	52	近畿（関西）	3	3	3	3	3	5	5	5	6	6	4	6	6	5	5	6	4	6	4	A	3	2	2	2	2	2	2	2	2	2	2	3	2	3	0	1	1	0	3	9	7	7	5	5	7	6	7	6	8	8	8	8	7	7	4	5	5	5	5	5	5	4	4	5	5	5	4	4	プロテスタント	キリスト教式		大学・大学校	日本	日本	主婦	兵庫県		はい	ネイティブ(母語が日本語である)	6	6	1	10
400	男性	56	北海道・東北	5	4	4	5	1	2	3	1	5	4	4	4	4	5	5	4	4	4	4	A	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	4	8	6	7	7	6	6	5	5	7	6	5	7	6	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	仏教	仏教式		高等学校	日本	日本	小売	北海道		はい	ネイティブ(母語が日本語である)	7	2	2	1
883	男性	28	北海道・東北	3	2	1	4	2	4	1	1	3	4	4	4	6	5	6	5	1	4	4	A	3	2	1	1	1	1	1	1	2	1	1	4	4	-4	-4	0	-4	-3	-3	5	5	5	6	5	5	5	5	2	5	5	5	5	5	5	1	7	4	3	2	1	4	6	5	5	2	2	1	1	仏教	仏教式		高等学校	日本	日本	製造業	岩手県		はい		2	1	1	1
1105	女性	20	近畿（関西）	5	3	4	4	5	5	4	3	6	4	5	5	6	7	4	5	7	6	6	A	1	1	1	2	1	1	1	1	1	1	1	2	1	-2	2	1	3	3	2	7	9	3	8	9	5	1	5	1	7	7	7	6	6	7	3	7	5	3	5	6	2	4	6	3	5	4	2	3	分からない	仏教式		高等学校	日本	日本	学生	大阪府		はい		5	4	1	0
520	男性	58	関東	4	4	4	4	2	4	4	3	2	2	1	1	2	4	4	1	4	1	2	B	4	3	2	3	2	2	2	2	4	3	2	4	4	-3	-1	0	0	0	2	5	8	3	3	5	7	0	5	0	9	7	3	7	0	4	5	6	5	4	5	4	2	4	4	4	5	4	3	4	なし	キリスト教式		大学院	日本	日本	研究職	東京		はい		5	1	1	0
