id	cul	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6.	AC_7	AC_8	AC_9.	AC_10	AC_11	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2.EC	IRI_4.EC.	IRI_9.EC	IRI_14.EC.	IRI_18.EC.	IRI_20.EC	IRI_22.EC	IRI_3.PT.	IRI_8.PT	IRI_11.PT	IRI_15.PT.	IRI_21.PT	IRI_25.PT	IRI_28.PT	EXP_1	EXP_2	EXP_3	RHAB	FNL1	FNL2	Gender	Age	Region	REL	NAT_1	NAT_2	NAT_3	NAT_4	LNG_1	LNG_2	EDU	RATE_WITCH
891	JP180	JP	7	7	7	7	5	6	7	7	7	7	7	7	7	5	5	4	5	2	5	5	4	6	5	3	3	5	2	1	2	3	1	1	2	-1	3	-2	2	2	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	6	4	6	7	5	3	2	2	3	5	5	2	4	5	1	1	2	無宗教式		1	25	関東	なし	日本	日本	無職	埼玉	はい		高等学校	A
892	JP1800	JP	7	7	7	7	7	7	7	7	6	6	6	5	6	4	5	3	4	5	5	5	5	4	4	4	4	5	4	3	3	4	3	4	0	1	0	0	0	1	5	6	5	5	8	6	5	6	5	6	5	6	6	5	6	6	5	6	5	6	4	4	4	5	6	5	6	5	5	4	1	1	0	仏教式		1	29	北海道・東北	なし	日本	日本	接客業	北海道	はい		専門学校・高等専門学校（高専）・短期大学	A
893	JP1801	JP	6	6	6	6	6	4	3	6	2	4	6	4	3	3	4	1	5	1	3	3	3	7	7	4	7	7	4	6	6	3	4	6	0	0	0	0	0	1	0	10	0	0	0	1	0	0	0	10	0	6	6	0	8	4	7	6	6	6	6	5	5	7	4	5	7	2	7	7	1	1	1	仏教式		0	49	中部・北陸	仏教	日本人	日本	会社員	石川県	はい		専門学校・高等専門学校（高専）・短期大学	A
894	JP1802	JP	4	5	5	3	5	6	6	6	4	5	7	4	4	4	4	3	4	1	4	3	3	5	4	3	3	2	3	2	4	4	4	5	0	1	0	0	0	0	5	4	5	10	5	5	4	6	5	6	5	4	7	4	5	4	4	4	4	5	4	4	4	5	3	5	3	3	5	5	1	1	0	仏教式		0	34	関東	なし	日本	日本	フリーター	東京	はい		高等学校	A
895	JP1803	JP	5	5	5	5	5	5	5	5	5	5	6	4	4	4	4	4	4	4	3	4	4	3	3	3	3	4	4	3	3	4	4	2	-2	1	-1	-2	-2	1	6	8	7	6	8	8	6	8	8	9	8	8	8	7	9	3	4	5	5	3	5	6	5	4	5	5	6	4	5	6	6	3	2	仏教式		1	49	関東	なし	日本	日本	会社員	東京都	はい		大学院	A
896	JP1804	JP	7	6	7	6	6	7	7	7	6	7	7	6	6	4	5	5	4	2	5	5	4	6	6	3	6	5	2	3	5	7	5	1	-4	1	3	3	1	3	0	10	5	0	9	10	0	0	0	10	5	10	8	0	10	4	6	2	6	6	6	4	6	4	4	3	5	2	4	4	2	1	2	仏教式		1	40	近畿（関西）	なし	日本	日本	製造業	滋賀県	はい		高等学校	A
897	JP1805	JP	4	5	5	4	5	5	4	5	5	6	6	5	4	4	3	3	4	3	4	4	4	6	4	3	4	4	3	4	3	7	4	3	1	1	2	2	1	1	5	8	5	4	6	5	8	5	6	7	9	6	7	6	8	3	4	3	4	4	5	4	5	3	4	5	4	5	3	5	3	1	1	仏教式		0	54	近畿（関西）	なし	日本	日本	会社員	大阪	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	A
898	JP1806	JP	7	6	5	5	5	6	5	6	4	5	7	4	5	4	2	2	3	2	5	3	2	6	4	5	6	6	3	4	5	7	4	3	-4	-3	-4	0	-3	3	6	7	4	4	4	8	5	6	7	8	8	6	7	5	5	3	5	4	5	4	5	3	2	4	3	6	6	2	5	5	2	1	0	無宗教式		0	42	関東	なし	日本	日本	倉庫業	東京都	はい		専門学校・高等専門学校（高専）・短期大学	B
899	JP1807	JP	7	7	7	6	6	6	7	7	6	6	7	6	6	3	3	3	3	1	3	1	1	6	6	4	4	5	4	7	5	4	6	4	0	1	1	0	0	2	8	7	7	7	7	8	7	7	7	8	7	6	6	5	8	4	5	4	5	3	5	4	2	4	4	4	4	4	4	6	3	1	0	無宗教式		0	24	中部・北陸	なし	日本	日本	製造	新潟県	はい		専門学校・高等専門学校（高専）・短期大学	A
900	JP1808	JP	7	7	7	7	7	7	7	7	6	7	7	7	7	5	4	4	2	1	1	1	3	3	3	2	2	3	1	4	2	4	2	3	3	3	3	4	4	4	7	7	5	5	8	5	5	5	5	7	5	7	6	5	7	5	6	6	6	6	4	5	6	6	5	6	5	3	5	6	6	1	0	仏教式		0	34	北海道・東北	なし。	日本	日本	サービス業	北海道	はい		高等学校	A
901	JP1809	JP	1	7	7	5	7	6	7	7	6	7	7	3	3	4	4	4	2	1	4	2	2	7	4	4	2	6	2	6	6	7	4	1	-4	0	0	0	0	0	0	10	0	0	0	10	0	0	0	10	0	2	0	0	10	2	6	5	5	6	5	5	5	5	4	6	5	5	5	6	1	1	2	仏教式		0	51	関東	なし	日本	日本	会社員	東京都	はい		高等学校	A
902	JP181	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	5	5	5	5	5	5	7	7	7	7	7	1	7	7	7	7	7	0	0	4	4	4	4	10	10	10	10	10	10	5	10	10	10	10	10	10	10	10	7	7	7	7	7	7	4	1	7	7	7	7	7	7	8	2	5	0	無宗教式		1	26	関東	なし	日本	日本	学生	神奈川県	はい	ビジネスレベル（Business）	大学・大学校	A
903	JP1810	JP	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	1	3	2	1	4	4	1	1	3	4	4	4	4	4	1	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	1	3	4	2	4	3	4	3	4	2	3	4	4	4	5	1	1	0	無宗教式		0	29	関東	なし	日本	日本	会社員	東京都	はい		大学・大学校	A
904	JP1811	JP	6	7	7	7	7	7	7	7	7	7	7	5	7	4	4	4	5	3	4	3	3	4	4	1	3	4	2	6	4	5	4	1	4	4	0	0	4	4	9	10	0	0	0	5	7	5	0	10	10	8	10	0	8	5	7	7	7	7	5	5	1	4	7	7	6	2	7	8	8	1	10	キリスト教式		0	52	北海道・東北	キリスト教（カトリック）	日本	日本	会社員	宮城県	はい		大学・大学校	B
905	JP1812	JP	7	7	7	6	7	7	7	7	7	7	7	7	7	5	5	5	3	1	4	4	4	6	1	4	4	4	2	1	4	7	1	1	4	4	4	4	4	4	7	10	10	5	9	10	7	10	8	10	10	9	10	10	10	4	4	4	4	4	4	2	4	3	4	4	4	1	1	1	1	1	5	その他	焼いて灰は海へ捨ててもらう	0	47	関東	神道	日本	日本	製造業	埼玉県	はい		大学・大学校	A
906	JP1813	JP	5	6	7	6	6	7	7	7	5	7	7	5	5	4	5	4	5	5	5	3	3	4	4	3	3	6	2	6	5	2	4	5	-1	-1	-3	1	-1	-1	2	1	3	7	5	6	5	4	4	7	5	7	4	2	7	6	6	5	6	6	6	5	2	2	6	2	6	5	5	6	2	1	5	仏教式		1	26	北海道・東北	仏教	日本	日本	会社員	福島県	はい	ネイティブ(母語が日本語である)	大学・大学校	A
907	JP1814	JP	1	7	6	5	7	6	4	7	7	6	7	6	4	4	5	3	5	1	4	4	4	3	4	2	6	4	1	5	4	2	2	3	0	0	3	2	4	0	10	10	3	0	3	7	10	10	7	7	8	3	8	6	5	5	6	5	5	7	5	5	6	4	5	7	4	1	5	5	1	1	6	仏教式		0	60	近畿（関西）	なし	日本	日本	カメラマン	京都府	はい		専門学校・高等専門学校（高専）・短期大学	A
908	JP1815	JP	6	7	6	6	6	6	6	7	5	7	7	7	7	4	5	2	3	3	4	3	3	7	6	4	6	6	2	6	5	7	4	1	3	3	2	0	2	3	5	5	2	2	6	7	5	2	7	7	3	4	2	2	3	5	4	4	6	6	6	4	2	5	5	5	5	5	5	6	4	1	4	仏教式		0	59	近畿（関西）	なし	日本	日本	医師	大阪府	はい	ネイティブ(母語が日本語である)	大学・大学校	A
909	JP1816	JP	3	5	6	5	5	3	3	7	5	6	7	5	4	5	5	4	2	1	5	4	3	4	1	7	3	5	1	1	3	1	1	1	-1	0	4	-2	0	4	10	10	0	5	0	10	0	0	0	10	5	10	6	0	10	3	5	6	6	6	6	3	1	6	6	6	7	5	5	5	1	1	2	仏教式		1	54	近畿（関西）	なし	日本	日本	主婦	和歌山県	はい		高等学校	A
910	JP1817	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	2	2	3	3	4	5	4	4	6	5	7	4	4	2	5	5	5	2	4	1	2	0	0	0	1	7	8	8	8	9	10	9	8	8	10	10	10	10	7	10	3	2	5	2	4	4	6	2	3	6	4	3	5	6	6	2	1	5	仏教式		0	48	関東	なし	日本	日本	無職	東京都	はい		中学校	A
911	JP1818	JP	6	6	6	6	6	5	6	6	6	6	7	5	6	3	3	2	2	4	4	2	2	6	4	4	3	4	4	6	5	6	4	3	-3	-3	-2	-3	-2	1	4	5	3	3	4	6	4	5	3	6	5	4	4	3	3	4	3	4	5	5	4	5	3	3	4	3	5	3	4	6	7	1	2	仏教式		0	46	近畿（関西）	なし	日本	日本	会社員	京都	はい	基礎レベル（Basic）	大学・大学校	B
912	JP1819	JP	6	5	6	5	5	5	5	6	5	6	7	4	4	5	5	4	4	3	4	4	3	7	6	2	6	4	2	6	5	2	5	4	2	2	2	1	1	3	5	10	9	4	5	7	5	7	6	10	9	10	10	9	10	5	5	5	4	5	5	5	3	5	4	5	5	4	4	6	2	1	1	仏教式		1	49	中部・北陸	なし	日本	日本	看護師	三重県	はい		専門学校・高等専門学校（高専）・短期大学	A
913	JP182	JP	5	4	4	4	4	2	2	7	1	4	7	3	2	5	5	3	4	5	5	5	3	7	7	1	7	6	3	7	7	7	7	7	3	3	4	4	4	4	5	3	0	0	4	8	0	10	2	10	7	7	7	0	7	7	7	6	7	7	6	5	1	7	5	7	6	6	6	5	5	2	6	仏教式		1	31	関東	真言宗	日本	日本	会社員	神奈川県	はい		高等学校	A
914	JP1820	JP	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	3	3	5	5	3	5	5	3	5	5	5	7	1	1	0	仏教式		0	58	北海道・東北	なし	日本	日本	公務員	宮城県	はい	基礎レベル（Basic）	高等学校	A
915	JP1821	JP	6	7	7	6	7	7	7	7	7	7	7	6	7	2	2	1	2	2	4	1	2	1	1	1	1	4	1	4	1	1	1	2	-3	-3	-3	-4	-3	1	1	10	0	0	1	10	0	0	1	10	0	10	0	0	10	2	3	6	7	6	2	1	1	7	5	7	6	1	4	7	2	1	0	仏教式		0	33	関東	なし	日本	日本	アルバイト	埼玉県	はい		大学・大学校	B
916	JP1822	JP	6	6	6	6	6	6	6	6	6	6	6	6	6	3	3	3	4	4	2	2	2	3	2	2	2	2	5	2	2	3	2	2	0	0	0	-1	1	0	1	8	4	4	6	7	1	1	7	7	2	6	2	2	6	6	5	4	5	5	5	5	4	6	4	5	6	5	5	7	4	4	5	無宗教式		1	24	中部・北陸	カトリック	日本	日本	主婦	新潟	はい		専門学校・高等専門学校（高専）・短期大学	B
917	JP1823	JP	4	2	5	4	4	4	4	4	4	4	4	4	4	4	4	3	4	1	3	3	2	4	4	4	5	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	3	4	4	4	4	4	4	4	4	4	3	4	2	2	1	10	仏教式		0	60	近畿（関西）	なし	日本	日本	会社員	兵庫県	はい		高等学校	A
918	JP1824	JP	5	4	5	4	4	6	5	5	5	5	6	4	3	2	2	2	4	5	5	2	2	2	3	4	3	5	5	1	3	7	2	1	0	1	-1	-2	-1	1	0	10	2	0	0	10	0	2	0	10	0	9	7	0	8	5	7	5	7	6	5	5	2	7	5	5	6	5	6	4	1	1	0	仏教式		1	24	関東	仏教	日本	日本	会社員	神奈川	はい		大学・大学校	A
919	JP1825	JP	4	6	7	7	7	7	7	7	6	7	7	7	7	4	4	4	5	4	4	1	4	2	2	1	1	3	2	3	1	4	1	1	1	1	1	1	1	1	7	6	7	6	8	7	7	7	6	8	9	7	8	6	7	6	4	6	5	4	5	4	1	5	6	6	5	3	3	6	4	1	2	仏教式		0	34	中国・四国	なし	日本	日本	フリーター	島根	はい		中学校	B
920	JP1826	JP	4	6	6	5	5	6	6	6	3	6	6	4	5	3	4	4	3	2	4	3	3	7	4	2	4	6	1	4	4	4	3	4	0	1	2	2	2	3	2	7	5	6	6	7	5	5	6	7	5	5	5	3	6	4	7	5	6	6	5	2	2	3	4	4	4	3	4	5	1	1	0	仏教式		0	50	関東	なし	日本	日本	警備	東京都	はい		高等学校	A
921	JP1827	JP	5	5	5	5	5	5	5	5	5	6	6	5	4	4	4	3	2	3	4	2	2	4	4	4	3	4	4	3	3	4	3	3	-1	-1	0	0	-1	-1	5	7	5	1	6	8	2	4	4	6	5	7	4	5	7	4	5	5	5	5	3	4	3	4	3	6	4	2	2	2	1	1	1	仏教式		1	25	中国・四国	なし	日本	日本	アルバイト	愛媛	はい		専門学校・高等専門学校（高専）・短期大学	A
922	JP1828	JP	6	7	7	3	6	6	5	6	3	6	7	5	4	4	3	3	2	1	4	3	2	5	4	3	4	4	3	4	4	4	4	3	0	1	0	1	1	2	6	4	3	7	4	6	5	5	3	7	6	4	4	5	4	4	5	4	4	5	6	4	3	4	5	3	5	4	4	5	3	1	1	無宗教式		0	43	中国・四国	なし	日本	日本	会社員	広島	はい		高等学校	A
923	JP1829	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	5	5	4	5	4	4	7	7	2	7	4	1	5	6	1	5	4	4	4	4	4	4	4	9	10	10	9	10	10	7	10	10	10	10	10	10	10	10	7	7	7	7	7	7	7	5	7	7	7	7	6	7	5	6	2	0	仏教式		1	26	関東	なし	日本	日本	専業主婦	神奈川	はい		中学校	A
924	JP183	JP	4	7	7	7	7	7	7	7	7	7	7	7	7	4	4	3	4	5	5	3	3	6	6	4	5	5	3	5	5	6	6	4	2	2	0	3	3	4	1	7	7	0	4	8	2	9	5	9	9	8	8	9	9	5	5	4	6	6	6	4	3	5	6	6	6	4	6	5	5	1	2	仏教式		1	34	近畿（関西）	仏教	日本	日本	教師	大阪	はい		専門学校・高等専門学校（高専）・短期大学	A
925	JP1830	JP	5	2	3	1	1	4	4	6	6	4	6	2	3	4	2	1	5	1	5	4	2	6	5	4	3	3	4	7	3	4	4	5	-4	-4	-2	-4	-4	0	0	7	0	0	0	6	0	1	0	7	7	1	0	0	1	4	3	6	3	3	5	2	1	3	3	3	7	1	2	4	3	1	2	仏教式		0	28	関東	仏教	日本	日本	大学生	東京都	はい		大学・大学校	A
926	JP1831	JP	7	7	7	6	6	7	7	7	7	7	7	5	6	2	2	3	1	1	1	1	1	1	1	1	1	1	7	2	3	1	1	1	-4	4	4	4	4	4	9	10	10	9	10	10	6	6	10	8	9	7	9	4	9	7	7	7	7	7	7	6	5	6	7	6	7	7	7	7	1	1	0	無宗教式		0	20	近畿（関西）	なし	日本	日本	土木	兵庫県	はい		高等学校	A
927	JP1832	JP	5	7	7	5	7	7	7	7	5	7	7	4	4	5	5	5	5	5	5	5	5	4	1	1	1	1	1	2	1	4	1	1	0	0	0	0	0	0	7	10	5	2	2	10	0	8	0	10	7	5	7	5	7	5	6	7	6	5	7	4	1	5	5	5	7	4	5	6	4	1	8	仏教式		0	36	関東	なし	日本	日本	教師	埼玉県	はい		大学・大学校	A
928	JP1833	JP	5	6	5	5	6	5	5	5	5	5	6	6	5	4	3	3	4	2	4	3	2	3	3	2	1	4	3	4	3	4	2	2	0	-1	-1	-1	-2	1	0	7	2	0	5	6	0	0	0	7	2	6	6	0	6	3	4	5	5	5	6	4	2	3	5	3	5	5	5	5	5	1	4	仏教式		0	60	関東	仏教	日本	日本	会社員	埼玉県	はい	ネイティブ(母語が日本語である)	大学・大学校	B
929	JP1834	JP	7	7	7	7	7	7	7	7	6	7	7	7	7	4	4	3	4	4	4	4	4	6	4	3	3	4	1	3	3	5	2	2	0	1	1	1	1	2	5	6	5	0	5	6	5	5	4	9	7	8	9	6	9	6	7	7	7	7	7	7	3	6	5	4	6	6	5	4	6	4	5	仏教式		0	42	中部・北陸	仏教	日本	日本	公務員	新潟県	はい		大学・大学校	A
930	JP1835	JP	7	7	7	7	7	7	7	7	4	4	4	4	4	5	5	4	4	4	5	4	3	7	7	4	5	7	3	5	5	3	4	4	-3	-4	-3	-2	-2	-1	1	1	2	2	4	2	3	3	3	3	3	3	3	6	3	5	7	4	7	6	3	3	1	7	1	4	2	3	1	7	1	1	0	仏教式		0	44	関東	仏教徒	日本	日本	エンジニア	埼玉	はい		中学校	A
931	JP1836	JP	2	4	5	1	1	1	1	7	1	1	7	1	1	4	4	2	4	2	4	4	1	7	7	7	5	6	2	7	6	7	6	6	-4	-4	4	-4	-4	3	0	10	0	0	1	10	0	0	0	10	0	10	0	0	10	6	2	6	3	6	2	6	6	2	6	4	6	2	5	6	5	1	1	無宗教式		0	42	関東	なし	日本	日本	会社員	埼玉県	はい		大学・大学校	A
932	JP1837	JP	5	6	5	4	4	5	5	6	4	5	6	4	4	3	4	4	3	2	3	3	4	7	6	3	4	5	2	4	4	6	4	1	-3	-3	-3	2	-2	3	1	4	3	0	0	4	0	3	0	6	3	1	3	1	3	5	4	6	5	5	5	3	3	4	5	4	4	3	4	8	8	1	5	仏教式		0	60	近畿（関西）	仏教	日本	日本	無し	奈良県	はい	会話レベル（Conversational）	大学・大学校	A
933	JP1838	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	5	5	5	5	5	5	5	7	7	7	7	2	7	7	7	7	7	4	4	4	4	4	4	9	8	8	10	9	6	7	9	7	7	8	5	7	8	8	7	1	7	7	7	7	7	1	7	6	5	7	7	7	8	1	1	0	仏教式		0	21	北海道・東北	仏教	日本	日本	会社員	青森県	はい		高等学校	A
934	JP1839	JP	5	6	6	6	6	6	5	6	6	6	7	5	5	4	4	4	4	2	4	4	3	4	2	2	1	5	5	2	3	4	1	2	0	0	1	0	0	1	5	7	3	6	5	9	5	4	4	9	5	9	6	3	9	5	4	4	5	4	5	5	2	3	4	4	4	2	3	5	1	1	1	仏教式		0	44	関東	わからない	日本	日本	会社員	千葉県	はい		高等学校	A
935	JP184	JP	4	2	5	7	6	7	6	5	3	7	7	6	6	4	2	3	2	3	4	3	3	3	7	5	5	6	3	2	6	1	1	7	-4	-4	-3	-3	-4	-3	1	0	1	6	1	2	3	0	1	3	1	3	2	10	3	1	4	1	3	5	2	2	6	6	2	1	4	4	3	2	2	3	8	キリスト教式		1	26	北海道・東北	なし	日本	日本	従業員	北海道	はい	ネイティブ(母語が日本語である)	大学院	A
936	JP1840	JP	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	5	3	5	2	2	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	2	1	3	仏教式		0	48	北海道・東北	なし	日本	日本	答えたくない	宮城	はい	ネイティブ(母語が日本語である)	専門学校・高等専門学校（高専）・短期大学	A
937	JP1841	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	5	4	5	5	4	7	6	6	4	5	4	4	6	5	4	3	0	0	0	0	0	1	5	10	6	0	6	10	0	6	0	10	6	10	8	6	10	5	5	6	5	6	6	5	3	7	7	7	7	4	6	6	1	1	1	仏教式		0	48	関東	なし	日本	日本	営業	神奈川	はい		専門学校・高等専門学校（高専）・短期大学	A
938	JP1842	JP	5	7	6	6	6	7	7	7	7	6	7	4	5	4	4	3	5	4	4	4	3	4	4	2	4	2	2	4	4	4	3	4	0	1	0	0	0	2	0	5	0	0	0	5	0	0	0	7	2	2	1	0	5	4	6	6	5	7	5	5	5	6	6	3	5	3	3	6	5	2	0	無宗教式		0	37	関東	なし	日本	日本	会社員	神奈川県	はい		大学・大学校	A
939	JP1843	JP	5	6	7	7	7	7	7	7	7	7	7	7	7	4	5	5	5	3	2	4	3	5	4	4	5	5	3	4	4	3	6	5	2	3	3	4	2	2	7	8	7	5	6	7	5	5	6	8	8	7	7	7	6	4	3	5	4	3	4	5	3	5	4	4	4	5	5	6	2	1	1	仏教式		0	40	九州・沖縄	なし	日本	日本	会社員	佐賀県	はい	ネイティブ(母語が日本語である)	大学・大学校	A
940	JP1844	JP	6	6	6	6	6	6	6	6	6	6	6	6	6	4	4	4	4	2	4	4	2	6	5	6	2	5	3	5	5	5	3	5	1	2	1	-2	-2	1	3	4	3	3	3	6	3	3	6	7	6	6	3	3	6	4	4	4	5	4	5	5	3	5	5	4	5	5	4	6	4	1	2	無宗教式		0	59	関東	なし	日本	日本	会社員	千葉	はい		大学・大学校	A
941	JP1845	JP	3	3	3	3	3	3	4	4	4	4	3	4	4	3	3	2	3	4	3	3	3	6	6	5	4	4	4	5	4	4	4	5	0	0	0	2	1	1	6	6	5	5	5	6	6	6	5	6	5	6	6	6	6	4	5	5	3	5	3	4	4	4	4	4	4	4	4	4	1	1	0	仏教式		0	45	近畿（関西）	浄土宗	日本	日本	オペレーター	和歌山	はい	基礎レベル（Basic）	専門学校・高等専門学校（高専）・短期大学	A
942	JP1846	JP	4	6	6	7	7	7	7	7	7	7	7	6	7	4	3	3	4	2	5	2	2	3	3	2	3	5	4	6	5	1	3	2	3	4	4	-1	4	4	6	4	4	4	8	7	2	6	7	9	4	4	7	7	4	7	6	7	7	7	6	7	1	7	7	7	7	7	7	4	1	1	10	仏教式		0	35	関東	仏教 キリスト教	日本	日本	会社員	東京	はい		大学・大学校	B
943	JP1847	JP	3	5	5	5	5	5	5	5	3	4	5	4	4	4	4	4	4	2	4	3	3	4	4	2	3	5	4	4	3	4	2	3	-1	1	0	1	1	1	0	10	0	0	0	0	0	0	1	7	6	5	7	3	6	4	4	4	3	5	3	3	3	5	4	5	5	4	3	4	3	1	1	仏教式		0	58	中部・北陸	無し	日本	日本	建設業	静岡県	はい		高等学校	B
944	JP1848	JP	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	0	1	0	0	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	4	3	4	4	4	4	5	4	3	4	4	4	4	5	4	1	4	仏教式		0	60	近畿（関西）	なし	日本	日本	会社員	兵庫	はい		大学・大学校	A
945	JP1849	JP	7	7	7	7	7	5	7	7	7	6	6	6	7	3	3	3	4	5	5	4	4	5	5	5	5	5	3	4	4	4	4	3	3	3	3	3	3	3	3	3	3	7	7	7	7	7	7	7	8	8	6	5	7	6	2	7	1	1	6	6	1	6	7	1	5	4	5	5	7	8	7	その他		0	20	九州・沖縄	なし	日本	日本語	なし	福岡県	はい	ビジネスレベル（Business）	その他	A
946	JP185	JP	7	7	7	7	7	7	7	7	7	7	7	7	7	5	5	5	5	5	5	5	5	5	7	4	6	6	2	5	5	3	6	5	0	0	0	1	0	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	7	1	7	1	1	7	7	1	7	7	1	7	7	7	8	8	8	1	無宗教式		1	26	関東	なし	日本	日本国	金融	東京	はい		大学・大学校	A
947	JP1850	JP	4	6	5	7	5	7	7	6	4	5	6	3	4	4	4	4	3	2	4	3	3	2	3	5	2	5	3	4	3	4	2	4	-3	0	1	-1	1	2	5	8	1	6	2	8	0	0	1	8	0	6	5	0	6	5	4	5	5	5	5	6	2	4	5	4	5	5	6	4	4	1	5	仏教式		0	35	関東	なし	日本	日本	会社員	神奈川県	はい		専門学校・高等専門学校（高専）・短期大学	A
948	JP1851	JP	4	5	6	6	6	6	6	6	5	6	6	6	6	3	4	4	4	4	3	4	4	6	6	4	5	6	4	5	6	4	6	6	0	0	0	0	0	3	8	7	5	8	7	5	7	7	6	7	5	7	5	5	7	6	6	6	6	6	5	6	4	6	6	6	6	4	6	5	1	1	4	仏教式		0	56	中部・北陸	仏教	日本	日本	会社員	愛知	はい		高等学校	A
949	JP1852	JP	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	3	6	6	4	5	5	3	5	5	6	4	4	0	0	0	0	0	0	9	9	5	5	5	5	9	9	5	9	5	9	9	9	9	5	5	5	5	5	5	5	3	5	5	3	5	5	5	6	4	2	2	仏教式		0	43	九州・沖縄	なし	日本	日本	医療	熊本	はい		専門学校・高等専門学校（高専）・短期大学	A
950	JP1853	JP	6	5	5	4	4	6	4	7	4	4	7	3	3	4	4	4	3	2	4	4	3	4	4	1	1	4	3	5	3	4	2	1	-4	-4	-3	-4	-4	0	1	8	0	0	0	6	0	0	0	10	0	5	0	0	3	4	4	5	5	4	5	3	2	5	4	5	7	4	5	4	2	1	0	仏教式		0	25	関東	なし	日本	日本	福祉	東京	はい		大学・大学校	A
951	JP1854	JP	3	4	5	4	3	4	5	4	3	4	5	4	3	4	5	4	3	2	3	4	5	6	5	4	3	2	5	4	5	2	5	4	1	0	-1	-2	-1	0	7	6	5	4	3	4	5	6	7	6	5	4	3	4	5	4	4	4	4	4	5	3	3	3	5	5	4	4	5	6	4	6	3	仏教式	周りで一般的と思うので	0	43	関東	なし	日本	日本	会社員	千葉県	はい	ネイティブ(母語が日本語である)	大学・大学校	A
952	JP1855	JP	5	4	4	5	4	5	4	4	4	4	4	3	4	3	4	3	3	4	3	3	4	5	5	5	5	5	3	4	4	4	4	4	2	1	0	1	0	1	7	5	6	6	6	5	6	7	6	6	7	6	7	7	7	4	4	5	3	3	4	5	3	5	4	3	5	4	5	7	6	5	6	仏教式		0	34	近畿（関西）	仏教	日本	日本	会社員	兵庫県	はい	ネイティブ(母語が日本語である)	大学・大学校	A
953	JP1856	JP	3	5	7	6	6	6	6	6	2	6	5	3	6	5	4	5	5	3	5	4	3	6	4	1	6	4	7	5	5	4	1	4	4	4	4	4	4	4	8	9	5	7	5	7	4	6	0	8	5	5	3	5	5	6	6	6	6	5	5	7	7	7	6	3	7	6	6	8	1	1	10	キリスト教式		0	31	中部・北陸	キリスト教	日本	日本	自営業	静岡	はい		大学・大学校	A
954	JP1857	JP	2	4	4	3	3	3	3	3	3	3	3	3	3	4	3	3	3	2	4	4	1	7	7	1	7	6	1	5	4	6	1	1	-2	-4	-1	-4	-4	2	2	8	0	0	0	9	0	0	0	9	0	6	0	0	8	6	6	6	7	7	4	2	1	5	7	4	5	3	4	5	3	2	0	仏教式		0	37	関東	なし	日本	日本	会社員	神奈川	はい		大学・大学校	A
955	JP1858	JP	5	5	5	5	5	6	5	5	5	5	6	5	5	4	3	3	3	2	2	2	3	6	5	3	5	4	5	3	5	3	2	3	0	-1	-1	-2	-1	1	6	6	5	4	3	4	6	2	3	5	3	5	4	3	6	4	4	4	4	4	4	4	2	3	3	6	4	4	4	6	2	1	0	無宗教式		0	58	関東	なし	日本	日本	会社員	群馬県	はい		高等学校	A
